# id:15-15-15 
0.75,-0.32,0.33034389518594
0.93,0.28,0.87926894717633
-0.82,-0.62,-0.24204806640064
0.93,0.46,1.581759202959
0.92,0.71,1.6134851475047
-0.99,0.65,1.3491445385993
-0.4,0.69,1.0426039368473
-0.96,-0.15,0.85955305362765
-0.65,0.41,0.91428269247659
-0.85,0.38,1.0734077747892
0.2,0.08,-0.048888968206328
-0.05,-0.55,-0.91274227396997
0.79,-0.66,0.14481622437823
-0.7,0.69,1.2858228584788
0.98,0.14,1.4111215308079
-0.63,0.32,0.76518945370368
-0.5,-0.68,-0.52896980286433
